month,state,category,orders,revenue_brl,avg_delivery_days,avg_review_score
2018-07-01,AL,air_conditioning,1,643.89,21.0,5.0
2018-07-01,AL,auto,3,556.68,16.7,4.33
2018-07-01,AL,baby,1,87.42,26.0,5.0
2018-07-01,AL,bed_bath_table,1,132.91,22.0,3.0
2018-07-01,AL,computers_accessories,2,266.37,18.0,5.0
2018-07-01,AL,consoles_games,1,665.44,11.0,3.0
2018-07-01,AL,furniture_decor,1,97.26,25.0,4.0
2018-07-01,AL,furniture_living_room,1,118.99,23.0,4.0
2018-07-01,AL,garden_tools,1,188.2,16.0,5.0
2018-07-01,AL,health_beauty,5,1475.36,37.0,2.8
2018-07-01,AL,housewares,1,62.9,25.0,1.0
2018-07-01,AL,sports_leisure,1,203.23,15.0,5.0
2018-07-01,AL,telephony,1,73.06,20.0,5.0
2018-07-01,AL,toys,1,42.76,19.0,5.0
2018-07-01,AL,watches_gifts,1,78.11,21.0,5.0
2018-07-01,AM,auto,2,554.08,23.3,5.0
2018-07-01,AM,bed_bath_table,1,145.18,20.0,2.0
2018-07-01,AM,computers_accessories,2,117.25,6.5,4.5
2018-07-01,AM,furniture_decor,1,122.55,23.0,5.0
2018-07-01,AM,health_beauty,1,223.19,18.0,4.0
2018-07-01,AM,perfumery,1,68.03,20.0,5.0
2018-07-01,AM,pet_shop,1,94.74,37.0,1.0
2018-07-01,AM,sports_leisure,3,347.37,24.0,4.0
2018-07-01,AM,stationery,3,410.59,27.7,4.33
2018-07-01,AM,watches_gifts,3,515.43,21.7,3.67
2018-07-01,AP,auto,1,1049.53,36.0,3.0
2018-07-01,AP,consoles_games,1,137.27,39.0,4.0
2018-07-01,AP,furniture_decor,1,119.45,27.0,5.0
2018-07-01,AP,health_beauty,1,144.12,28.0,5.0
2018-07-01,AP,sports_leisure,1,61.99,34.0,3.0
2018-07-01,AP,watches_gifts,1,101.27,21.0,3.0
2018-07-01,BA,(unknown),2,629.65,11.5,4.5
2018-07-01,BA,art,3,296.65,15.7,4.0
2018-07-01,BA,auto,19,7441.37,11.9,4.21
2018-07-01,BA,baby,14,3065.46,12.9,4.71
2018-07-01,BA,bed_bath_table,13,2825.53,16.5,3.67
2018-07-01,BA,books_general_interest,1,93.54,15.0,5.0
2018-07-01,BA,computers,1,682.98,8.0,5.0
2018-07-01,BA,computers_accessories,12,1890.74,13.7,4.67
2018-07-01,BA,consoles_games,1,58.38,30.0,3.0
2018-07-01,BA,construction_tools_construction,6,933.16,12.0,4.0
2018-07-01,BA,construction_tools_lights,1,141.97,8.0,5.0
2018-07-01,BA,construction_tools_safety,3,229.05,9.0,3.33
2018-07-01,BA,cool_stuff,4,819.04,12.3,5.0
2018-07-01,BA,costruction_tools_garden,1,69.13,15.0,4.0
2018-07-01,BA,drinks,1,161.37,7.0,5.0
2018-07-01,BA,electronics,2,274.52,14.0,5.0
2018-07-01,BA,fashion_bags_accessories,4,971.73,11.3,4.75
2018-07-01,BA,fashion_male_clothing,1,76.42,15.0,5.0
2018-07-01,BA,food,3,213.66,12.3,5.0
2018-07-01,BA,food_drink,2,164.36,7.5,3.5
2018-07-01,BA,furniture_decor,10,2061.45,16.8,4.46
2018-07-01,BA,furniture_living_room,2,277.63,17.0,5.0
2018-07-01,BA,garden_tools,9,2488.61,11.7,3.89
2018-07-01,BA,health_beauty,30,5449.88,14.6,4.0
2018-07-01,BA,home_appliances,1,198.16,19.0,3.0
2018-07-01,BA,home_appliances_2,1,72.58,14.0,5.0
2018-07-01,BA,home_confort,1,278.66,14.0,2.0
2018-07-01,BA,home_construction,1,115.82,10.0,4.0
2018-07-01,BA,housewares,7,1294.59,10.5,3.5
2018-07-01,BA,luggage_accessories,1,193.06,10.0,5.0
2018-07-01,BA,musical_instruments,1,46.35,37.0,2.0
2018-07-01,BA,office_furniture,2,353.26,17.0,3.5
2018-07-01,BA,perfumery,8,893.98,11.5,4.75
2018-07-01,BA,pet_shop,7,972.79,10.0,4.5
2018-07-01,BA,portable_kitchen_and_food_preparation_equipment,1,44.82,13.0,3.0
2018-07-01,BA,signaling_and_security,1,258.56,13.0,5.0
2018-07-01,BA,small_appliances,1,88.54,8.0,5.0
2018-07-01,BA,small_appliances_home_oven_and_coffee,2,917.82,17.0,4.5
2018-07-01,BA,sports_leisure,13,2546.56,11.6,3.88
2018-07-01,BA,stationery,7,604.4,13.9,4.57
2018-07-01,BA,telephony,13,2408.46,15.1,3.77
2018-07-01,BA,toys,9,1037.43,13.6,4.89
2018-07-01,BA,watches_gifts,24,6268.22,13.8,4.21
2018-07-01,CE,audio,1,257.44,15.0,5.0
2018-07-01,CE,auto,2,421.12,12.0,5.0
2018-07-01,CE,baby,1,45.6,7.0,5.0
2018-07-01,CE,bed_bath_table,2,154.1,14.0,4.5
2018-07-01,CE,computers_accessories,7,1381.51,10.9,4.71
2018-07-01,CE,construction_tools_construction,2,518.79,11.5,4.0
2018-07-01,CE,cool_stuff,3,540.74,8.3,3.67
2018-07-01,CE,electronics,2,181.22,8.5,3.0
2018-07-01,CE,fashion_bags_accessories,1,62.08,10.0,5.0
2018-07-01,CE,food,1,138.99,9.0,5.0
2018-07-01,CE,food_drink,1,85.5,12.0,5.0
2018-07-01,CE,furniture_decor,7,1544.3,10.8,4.25
2018-07-01,CE,furniture_living_room,1,122.01,11.0,5.0
2018-07-01,CE,health_beauty,14,4354.99,11.2,4.5
2018-07-01,CE,home_appliances,1,72.16,12.0,4.0
2018-07-01,CE,home_appliances_2,1,905.03,18.0,4.0
2018-07-01,CE,home_confort,1,122.67,13.0,4.0
2018-07-01,CE,home_construction,2,371.95,15.0,3.5
2018-07-01,CE,housewares,2,356.84,12.5,5.0
2018-07-01,CE,musical_instruments,2,161.91,12.0,4.0
2018-07-01,CE,perfumery,4,710.34,11.8,4.6
2018-07-01,CE,sports_leisure,7,1457.48,19.8,3.5
2018-07-01,CE,stationery,4,395.05,14.4,4.2
2018-07-01,CE,telephony,3,141.08,11.7,3.67
2018-07-01,CE,watches_gifts,12,2079.91,14.2,4.33
2018-07-01,DF,(unknown),1,35.83,19.0,2.0
2018-07-01,DF,art,1,123.49,13.0,5.0
2018-07-01,DF,arts_and_craftmanship,1,151.7,21.0,1.0
2018-07-01,DF,audio,1,133.57,11.0,5.0
2018-07-01,DF,auto,8,2692.76,7.4,4.13
2018-07-01,DF,baby,5,415.36,21.8,3.6
2018-07-01,DF,bed_bath_table,12,1357.18,7.9,4.53
2018-07-01,DF,books_general_interest,1,34.13,8.0,5.0
2018-07-01,DF,books_technical,1,298.18,20.0,5.0
2018-07-01,DF,computers_accessories,8,1225.41,11.7,4.0
2018-07-01,DF,consoles_games,1,88.58,6.0,5.0
2018-07-01,DF,construction_tools_construction,2,132.67,6.5,4.5
2018-07-01,DF,construction_tools_lights,2,361.19,6.5,4.5
2018-07-01,DF,cool_stuff,3,541.61,7.3,4.33
2018-07-01,DF,costruction_tools_garden,1,112.42,8.0,5.0
2018-07-01,DF,electronics,4,134.94,3.8,3.75
2018-07-01,DF,fashion_bags_accessories,2,149.93,6.5,5.0
2018-07-01,DF,fixed_telephony,1,52.42,5.0,5.0
2018-07-01,DF,food,1,88.63,7.0,5.0
2018-07-01,DF,furniture_decor,5,645.92,8.6,4.2
2018-07-01,DF,garden_tools,2,323.71,7.5,4.5
2018-07-01,DF,health_beauty,17,1884.32,14.1,4.11
2018-07-01,DF,home_appliances,2,116.31,5.0,3.0
2018-07-01,DF,home_appliances_2,1,858.65,10.0,5.0
2018-07-01,DF,home_construction,1,178.03,4.0,5.0
2018-07-01,DF,housewares,19,2645.94,7.7,4.68
2018-07-01,DF,kitchen_dining_laundry_garden_furniture,2,904.1,8.0,4.0
2018-07-01,DF,luggage_accessories,1,168.95,7.0,5.0
2018-07-01,DF,market_place,1,65.04,7.0,5.0
2018-07-01,DF,musical_instruments,2,1720.36,9.0,2.5
2018-07-01,DF,office_furniture,2,407.34,10.0,4.5
2018-07-01,DF,perfumery,7,978.15,6.7,4.67
2018-07-01,DF,pet_shop,4,1081.93,8.4,4.86
2018-07-01,DF,small_appliances,3,323.16,8.7,4.67
2018-07-01,DF,sports_leisure,14,1915.3,7.6,4.71
2018-07-01,DF,stationery,1,30.68,7.0,5.0
2018-07-01,DF,telephony,5,395.26,10.6,4.2
2018-07-01,DF,toys,3,340.31,6.5,2.75
2018-07-01,DF,watches_gifts,17,4182.34,8.8,4.47
2018-07-01,ES,auto,10,1034.42,10.5,4.27
2018-07-01,ES,baby,4,425.73,10.5,4.0
2018-07-01,ES,bed_bath_table,7,825.29,12.3,4.29
2018-07-01,ES,books_general_interest,2,743.03,10.0,4.5
2018-07-01,ES,books_technical,1,126.02,9.0,5.0
2018-07-01,ES,cine_photo,1,110.66,7.0,5.0
2018-07-01,ES,computers,1,6922.21,21.0,
2018-07-01,ES,computers_accessories,9,784.84,12.6,3.78
2018-07-01,ES,consoles_games,1,71.35,9.0,5.0
2018-07-01,ES,construction_tools_construction,3,614.92,9.3,5.0
2018-07-01,ES,cool_stuff,1,209.38,12.0,5.0
2018-07-01,ES,costruction_tools_tools,2,305.07,19.5,5.0
2018-07-01,ES,electronics,5,682.41,14.2,4.6
2018-07-01,ES,fashion_bags_accessories,1,112.25,8.0,5.0
2018-07-01,ES,fixed_telephony,1,7274.88,11.0,1.0
2018-07-01,ES,flowers,1,36.22,8.0,5.0
2018-07-01,ES,food,1,37.54,14.0,5.0
2018-07-01,ES,furniture_decor,4,866.87,11.3,4.11
2018-07-01,ES,furniture_living_room,1,105.32,8.0,5.0
2018-07-01,ES,garden_tools,2,750.4,9.0,5.0
2018-07-01,ES,health_beauty,11,1746.92,15.5,4.08
2018-07-01,ES,home_appliances,2,79.0,12.0,3.5
2018-07-01,ES,home_construction,4,519.73,15.0,5.0
2018-07-01,ES,housewares,10,1703.14,8.9,4.0
2018-07-01,ES,musical_instruments,2,328.01,14.0,4.5
2018-07-01,ES,perfumery,2,177.08,9.5,4.0
2018-07-01,ES,pet_shop,1,73.05,12.0,4.0
2018-07-01,ES,sports_leisure,6,697.52,12.2,4.83
2018-07-01,ES,stationery,4,916.52,11.8,4.5
2018-07-01,ES,telephony,8,1608.94,12.4,4.5
2018-07-01,ES,toys,4,479.23,10.5,5.0
2018-07-01,ES,watches_gifts,10,3151.51,13.1,3.56
2018-07-01,GO,(unknown),1,153.83,11.0,1.0
2018-07-01,GO,agro_industry_and_commerce,1,405.69,20.0,4.0
2018-07-01,GO,art,1,123.49,14.0,5.0
2018-07-01,GO,auto,4,355.41,9.6,4.4
2018-07-01,GO,baby,6,991.08,12.7,4.0
2018-07-01,GO,bed_bath_table,7,2472.58,9.9,4.67
2018-07-01,GO,books_general_interest,1,48.3,7.0,5.0
2018-07-01,GO,cine_photo,1,127.41,5.0,5.0
2018-07-01,GO,computers_accessories,4,683.69,11.8,4.75
2018-07-01,GO,consoles_games,1,31.96,9.0,5.0
2018-07-01,GO,construction_tools_construction,1,68.45,13.0,3.0
2018-07-01,GO,cool_stuff,3,859.6,12.0,5.0
2018-07-01,GO,costruction_tools_tools,1,2267.28,9.0,4.0
2018-07-01,GO,electronics,1,25.13,12.0,5.0
2018-07-01,GO,fashion_bags_accessories,2,128.82,9.0,4.0
2018-07-01,GO,fashion_underwear_beach,1,68.35,23.0,5.0
2018-07-01,GO,food,2,132.25,16.5,2.5
2018-07-01,GO,furniture_bedroom,1,218.62,14.0,5.0
2018-07-01,GO,furniture_decor,4,628.14,12.3,3.5
2018-07-01,GO,garden_tools,2,365.75,9.5,4.5
2018-07-01,GO,health_beauty,15,2973.34,14.7,3.67
2018-07-01,GO,home_comfort_2,1,32.22,11.0,4.0
2018-07-01,GO,home_construction,2,381.31,8.0,5.0
2018-07-01,GO,housewares,9,2958.13,13.0,4.1
2018-07-01,GO,perfumery,7,1011.81,10.0,4.78
2018-07-01,GO,pet_shop,2,342.69,19.0,4.33
2018-07-01,GO,signaling_and_security,2,295.57,10.3,5.0
2018-07-01,GO,small_appliances,1,402.16,60.0,3.0
2018-07-01,GO,sports_leisure,7,982.65,9.6,4.33
2018-07-01,GO,stationery,3,579.7,10.7,3.0
2018-07-01,GO,telephony,7,1578.61,9.9,4.63
2018-07-01,GO,toys,2,266.89,6.5,4.5
2018-07-01,GO,watches_gifts,12,2657.5,13.8,3.92
2018-07-01,MA,auto,1,573.74,12.0,5.0
2018-07-01,MA,baby,1,91.45,17.0,5.0
2018-07-01,MA,bed_bath_table,1,105.3,9.0,5.0
2018-07-01,MA,computers_accessories,5,483.9,17.2,2.4
2018-07-01,MA,fashion_bags_accessories,1,324.72,19.0,5.0
2018-07-01,MA,garden_tools,1,120.31,18.0,5.0
2018-07-01,MA,health_beauty,5,786.28,17.0,4.2
2018-07-01,MA,housewares,1,408.09,14.0,5.0
2018-07-01,MA,office_furniture,1,315.75,31.0,1.0
2018-07-01,MA,perfumery,1,288.27,23.0,5.0
2018-07-01,MA,pet_shop,2,294.3,11.5,5.0
2018-07-01,MA,sports_leisure,6,1156.3,15.4,4.43
2018-07-01,MA,stationery,2,221.62,21.5,3.0
2018-07-01,MA,telephony,5,821.15,17.4,4.2
2018-07-01,MA,watches_gifts,6,1755.58,21.7,3.0
2018-07-01,MG,(unknown),2,171.05,7.5,4.0
2018-07-01,MG,agro_industry_and_commerce,3,1662.58,7.0,3.33
2018-07-01,MG,air_conditioning,1,164.84,3.0,5.0
2018-07-01,MG,art,3,307.48,8.0,5.0
2018-07-01,MG,arts_and_craftmanship,1,77.5,6.0,5.0
2018-07-01,MG,audio,1,621.28,7.0,5.0
2018-07-01,MG,auto,37,5649.6,7.4,4.49
2018-07-01,MG,baby,21,2435.62,8.0,4.27
2018-07-01,MG,bed_bath_table,46,7220.28,7.9,3.82
2018-07-01,MG,books_general_interest,4,717.16,8.3,4.75
2018-07-01,MG,books_technical,2,185.97,7.0,5.0
2018-07-01,MG,computers_accessories,47,4269.14,10.2,4.19
2018-07-01,MG,consoles_games,8,681.23,7.3,4.75
2018-07-01,MG,construction_tools_construction,16,2880.96,8.2,4.13
2018-07-01,MG,construction_tools_lights,5,1348.8,12.0,4.4
2018-07-01,MG,construction_tools_safety,4,707.07,9.5,4.0
2018-07-01,MG,cool_stuff,5,377.93,6.4,4.6
2018-07-01,MG,costruction_tools_tools,3,786.94,9.3,5.0
2018-07-01,MG,drinks,1,94.72,3.0,5.0
2018-07-01,MG,electronics,15,1340.32,7.9,4.0
2018-07-01,MG,fashion_bags_accessories,6,452.38,6.2,4.83
2018-07-01,MG,fashion_male_clothing,1,63.12,7.0,5.0
2018-07-01,MG,fashion_shoes,1,219.44,19.0,5.0
2018-07-01,MG,fixed_telephony,1,132.6,14.0,5.0
2018-07-01,MG,food,5,369.84,7.2,4.2
2018-07-01,MG,food_drink,1,108.68,13.0,3.0
2018-07-01,MG,furniture_bedroom,1,256.77,6.0,4.0
2018-07-01,MG,furniture_decor,35,6507.2,9.1,4.4
2018-07-01,MG,furniture_living_room,2,192.32,5.0,4.5
2018-07-01,MG,garden_tools,20,3692.09,8.8,4.83
2018-07-01,MG,health_beauty,82,20730.0,8.9,4.13
2018-07-01,MG,home_appliances,6,687.58,6.8,4.33
2018-07-01,MG,home_appliances_2,2,508.93,4.5,3.5
2018-07-01,MG,home_confort,4,405.0,9.0,5.0
2018-07-01,MG,home_construction,5,696.02,13.4,5.0
2018-07-01,MG,housewares,48,8493.87,8.5,4.21
2018-07-01,MG,industry_commerce_and_business,1,75.99,4.0,1.0
2018-07-01,MG,kitchen_dining_laundry_garden_furniture,1,51.15,2.0,5.0
2018-07-01,MG,luggage_accessories,12,1632.25,6.4,4.83
2018-07-01,MG,market_place,1,83.36,12.0,4.0
2018-07-01,MG,musical_instruments,1,81.46,7.0,5.0
2018-07-01,MG,office_furniture,3,753.0,14.0,4.0
2018-07-01,MG,perfumery,16,1869.96,5.9,4.67
2018-07-01,MG,pet_shop,13,2410.37,7.2,4.76
2018-07-01,MG,portable_kitchen_and_food_preparation_equipment,1,53.24,10.0,2.0
2018-07-01,MG,signaling_and_security,4,414.89,13.0,4.5
2018-07-01,MG,small_appliances,1,111.55,8.0,5.0
2018-07-01,MG,small_appliances_home_oven_and_coffee,3,326.05,6.3,5.0
2018-07-01,MG,sports_leisure,41,10071.67,7.1,4.77
2018-07-01,MG,stationery,13,1470.12,6.8,4.2
2018-07-01,MG,telephony,12,1128.83,7.4,4.15
2018-07-01,MG,toys,21,2901.27,7.8,4.14
2018-07-01,MG,watches_gifts,61,10744.92,9.0,3.81
2018-07-01,MS,(unknown),1,113.77,6.0,5.0
2018-07-01,MS,auto,3,301.94,15.0,4.0
2018-07-01,MS,baby,2,232.21,12.5,3.0
2018-07-01,MS,bed_bath_table,2,206.38,10.5,4.5
2018-07-01,MS,computers_accessories,3,512.25,9.0,5.0
2018-07-01,MS,construction_tools_construction,1,21.33,10.0,4.0
2018-07-01,MS,construction_tools_lights,2,306.53,8.0,4.0
2018-07-01,MS,cool_stuff,2,1152.92,8.0,5.0
2018-07-01,MS,costruction_tools_garden,1,73.76,11.0,1.0
2018-07-01,MS,electronics,1,219.2,11.0,5.0
2018-07-01,MS,fashion_bags_accessories,1,67.44,14.0,5.0
2018-07-01,MS,food,1,149.0,13.0,5.0
2018-07-01,MS,furniture_decor,1,312.92,12.0,5.0
2018-07-01,MS,garden_tools,1,121.08,7.0,5.0
2018-07-01,MS,health_beauty,4,1429.15,14.0,4.0
2018-07-01,MS,home_appliances,1,72.03,10.0,5.0
2018-07-01,MS,home_construction,2,342.79,24.7,2.67
2018-07-01,MS,housewares,4,683.42,10.8,4.5
2018-07-01,MS,luggage_accessories,1,110.0,8.0,5.0
2018-07-01,MS,perfumery,3,252.16,12.3,5.0
2018-07-01,MS,pet_shop,1,95.64,13.0,5.0
2018-07-01,MS,small_appliances,1,111.55,10.0,5.0
2018-07-01,MS,sports_leisure,5,523.25,10.7,4.67
2018-07-01,MS,stationery,1,160.81,7.0,5.0
2018-07-01,MS,toys,1,62.98,8.0,4.0
2018-07-01,MS,watches_gifts,4,660.83,15.8,3.6
2018-07-01,MT,air_conditioning,1,349.99,20.0,5.0
2018-07-01,MT,audio,1,36.96,9.0,2.0
2018-07-01,MT,auto,1,218.51,15.0,5.0
2018-07-01,MT,baby,1,42.06,7.0,5.0
2018-07-01,MT,bed_bath_table,4,835.42,9.0,4.43
2018-07-01,MT,cine_photo,1,723.0,11.0,5.0
2018-07-01,MT,computers_accessories,2,533.26,10.0,5.0
2018-07-01,MT,consoles_games,1,68.15,10.0,5.0
2018-07-01,MT,construction_tools_construction,1,332.96,20.0,5.0
2018-07-01,MT,cool_stuff,1,294.97,15.0,4.0
2018-07-01,MT,fashion_bags_accessories,1,72.18,15.0,5.0
2018-07-01,MT,fashion_shoes,1,249.2,17.0,5.0
2018-07-01,MT,furniture_decor,2,179.98,9.7,3.67
2018-07-01,MT,health_beauty,6,742.24,15.2,4.83
2018-07-01,MT,home_appliances,1,142.77,12.0,5.0
2018-07-01,MT,home_confort,1,381.59,13.0,5.0
2018-07-01,MT,home_construction,1,268.45,14.0,5.0
2018-07-01,MT,housewares,4,608.12,10.2,5.0
2018-07-01,MT,musical_instruments,1,1927.38,13.0,5.0
2018-07-01,MT,office_furniture,1,304.59,19.0,5.0
2018-07-01,MT,perfumery,1,132.48,8.0,2.0
2018-07-01,MT,pet_shop,2,915.12,10.5,4.5
2018-07-01,MT,sports_leisure,2,147.79,12.5,5.0
2018-07-01,MT,stationery,2,226.14,10.7,5.0
2018-07-01,MT,telephony,4,1593.87,17.4,2.0
2018-07-01,MT,toys,2,249.42,11.5,5.0
2018-07-01,MT,watches_gifts,2,1069.06,10.3,3.67
2018-07-01,PA,agro_industry_and_commerce,1,821.93,11.0,4.0
2018-07-01,PA,art,1,142.97,22.0,3.0
2018-07-01,PA,auto,3,918.53,10.8,3.0
2018-07-01,PA,baby,3,253.05,13.3,4.67
2018-07-01,PA,books_imported,1,168.72,7.0,5.0
2018-07-01,PA,computers_accessories,7,1347.81,15.1,4.71
2018-07-01,PA,consoles_games,1,111.13,20.0,5.0
2018-07-01,PA,construction_tools_lights,1,48.11,11.0,5.0
2018-07-01,PA,cool_stuff,2,193.24,22.0,4.5
2018-07-01,PA,fashion_bags_accessories,1,87.16,11.0,5.0
2018-07-01,PA,furniture_decor,1,224.84,9.0,5.0
2018-07-01,PA,garden_tools,2,163.45,12.5,4.5
2018-07-01,PA,health_beauty,7,1935.14,22.9,3.29
2018-07-01,PA,home_construction,1,162.97,24.0,4.0
2018-07-01,PA,luggage_accessories,3,888.31,11.3,4.67
2018-07-01,PA,office_furniture,1,208.79,23.0,3.0
2018-07-01,PA,perfumery,2,93.16,9.5,3.0
2018-07-01,PA,pet_shop,1,70.52,15.0,5.0
2018-07-01,PA,signaling_and_security,1,258.06,9.0,4.0
2018-07-01,PA,small_appliances,1,170.44,17.0,4.0
2018-07-01,PA,sports_leisure,4,829.35,12.5,4.75
2018-07-01,PA,stationery,2,833.06,16.0,5.0
2018-07-01,PA,telephony,1,67.11,16.0,3.0
2018-07-01,PA,watches_gifts,9,5853.79,14.3,4.56
2018-07-01,PB,auto,4,702.07,12.3,4.5
2018-07-01,PB,baby,3,1121.45,16.3,4.0
2018-07-01,PB,bed_bath_table,4,500.27,11.3,3.75
2018-07-01,PB,books_general_interest,1,52.93,18.0,4.0
2018-07-01,PB,computers_accessories,2,498.72,21.5,3.0
2018-07-01,PB,diapers_and_hygiene,1,98.05,9.0,4.0
2018-07-01,PB,electronics,1,219.57,13.0,5.0
2018-07-01,PB,food,1,66.89,9.0,5.0
2018-07-01,PB,furniture_decor,3,447.87,24.0,2.67
2018-07-01,PB,furniture_living_room,2,319.0,15.5,5.0
2018-07-01,PB,garden_tools,1,133.18,13.0,5.0
2018-07-01,PB,health_beauty,9,2825.42,15.8,3.7
2018-07-01,PB,home_construction,2,517.88,14.5,5.0
2018-07-01,PB,housewares,4,1127.63,17.5,2.63
2018-07-01,PB,industry_commerce_and_business,1,3406.47,18.0,5.0
2018-07-01,PB,musical_instruments,2,288.32,9.5,5.0
2018-07-01,PB,pet_shop,1,171.76,10.0,5.0
2018-07-01,PB,signaling_and_security,1,2844.96,14.0,5.0
2018-07-01,PB,sports_leisure,4,1075.58,13.5,4.25
2018-07-01,PB,stationery,1,192.68,13.0,4.0
2018-07-01,PB,toys,1,655.93,12.0,5.0
2018-07-01,PB,watches_gifts,2,2673.4,15.5,5.0
2018-07-01,PE,(unknown),1,177.66,14.0,5.0
2018-07-01,PE,auto,10,1716.41,10.1,5.0
2018-07-01,PE,baby,6,724.83,16.2,5.0
2018-07-01,PE,bed_bath_table,3,551.54,10.5,4.0
2018-07-01,PE,computers,2,1491.78,14.5,4.5
2018-07-01,PE,computers_accessories,7,920.61,8.9,4.71
2018-07-01,PE,construction_tools_construction,1,344.51,7.0,5.0
2018-07-01,PE,cool_stuff,5,1363.17,20.6,3.8
2018-07-01,PE,costruction_tools_garden,2,792.6,13.5,4.5
2018-07-01,PE,electronics,2,95.68,18.0,4.5
2018-07-01,PE,fashion_bags_accessories,3,419.75,12.3,5.0
2018-07-01,PE,fashion_shoes,1,283.86,14.0,5.0
2018-07-01,PE,food,1,99.46,14.0,1.0
2018-07-01,PE,furniture_decor,6,1328.79,17.5,4.0
2018-07-01,PE,garden_tools,6,1294.08,8.8,4.83
2018-07-01,PE,health_beauty,23,4595.25,14.1,4.04
2018-07-01,PE,home_confort,1,67.49,28.0,1.0
2018-07-01,PE,home_construction,1,118.73,19.0,4.0
2018-07-01,PE,housewares,7,1712.25,12.4,4.86
2018-07-01,PE,luggage_accessories,2,515.05,9.5,5.0
2018-07-01,PE,office_furniture,1,978.6,14.0,1.0
2018-07-01,PE,perfumery,3,1593.72,13.3,5.0
2018-07-01,PE,pet_shop,1,79.53,9.0,5.0
2018-07-01,PE,small_appliances,1,591.12,6.0,1.0
2018-07-01,PE,sports_leisure,6,759.98,11.0,3.86
2018-07-01,PE,stationery,4,517.18,12.8,4.75
2018-07-01,PE,telephony,8,1995.55,14.4,4.67
2018-07-01,PE,toys,2,554.87,12.0,4.5
2018-07-01,PE,watches_gifts,21,4497.18,11.7,3.45
2018-07-01,PI,(unknown),1,291.74,8.0,5.0
2018-07-01,PI,agro_industry_and_commerce,1,80.92,10.0,4.0
2018-07-01,PI,audio,1,37.75,16.0,5.0
2018-07-01,PI,auto,2,264.6,18.5,3.5
2018-07-01,PI,computers,1,861.24,16.0,5.0
2018-07-01,PI,computers_accessories,2,211.4,11.0,4.0
2018-07-01,PI,consoles_games,1,665.44,22.0,1.0
2018-07-01,PI,costruction_tools_garden,1,235.23,15.0,5.0
2018-07-01,PI,electronics,1,44.87,14.0,5.0
2018-07-01,PI,fixed_telephony,1,224.57,9.0,4.0
2018-07-01,PI,health_beauty,5,1654.09,15.2,4.8
2018-07-01,PI,home_construction,1,199.56,13.0,4.0
2018-07-01,PI,perfumery,1,189.88,19.0,
2018-07-01,PI,pet_shop,1,294.29,12.0,3.0
2018-07-01,PI,sports_leisure,1,315.82,24.0,4.0
2018-07-01,PI,stationery,2,178.5,14.0,5.0
2018-07-01,PI,telephony,3,1206.62,13.3,3.33
2018-07-01,PI,toys,2,561.29,13.5,3.0
2018-07-01,PI,watches_gifts,4,953.3,20.8,3.75
2018-07-01,PR,agro_industry_and_commerce,1,514.11,17.0,3.0
2018-07-01,PR,art,1,123.49,9.0,5.0
2018-07-01,PR,audio,1,30.13,7.0,4.0
2018-07-01,PR,auto,23,2795.2,9.1,4.22
2018-07-01,PR,baby,10,1188.43,11.2,4.33
2018-07-01,PR,bed_bath_table,15,2205.21,7.3,4.19
2018-07-01,PR,books_general_interest,1,360.04,4.0,5.0
2018-07-01,PR,books_imported,1,63.41,4.0,1.0
2018-07-01,PR,books_technical,1,117.45,8.0,5.0
2018-07-01,PR,computers_accessories,19,2067.83,9.3,4.26
2018-07-01,PR,consoles_games,3,671.4,8.0,4.33
2018-07-01,PR,construction_tools_construction,4,394.69,7.2,4.6
2018-07-01,PR,construction_tools_lights,2,689.66,7.5,4.5
2018-07-01,PR,construction_tools_safety,2,229.58,4.5,4.0
2018-07-01,PR,cool_stuff,8,1218.71,11.5,4.63
2018-07-01,PR,costruction_tools_garden,1,39.97,7.0,5.0
2018-07-01,PR,drinks,1,167.96,13.0,5.0
2018-07-01,PR,electronics,16,1179.98,8.6,4.63
2018-07-01,PR,fashion_bags_accessories,2,155.93,7.5,4.5
2018-07-01,PR,food,7,517.96,5.9,4.89
2018-07-01,PR,furniture_decor,26,3668.94,8.4,4.32
2018-07-01,PR,furniture_living_room,1,215.64,2.0,2.0
2018-07-01,PR,garden_tools,5,885.15,9.0,4.4
2018-07-01,PR,health_beauty,15,3076.38,8.8,4.63
2018-07-01,PR,home_appliances,3,270.41,7.3,4.67
2018-07-01,PR,home_appliances_2,3,968.43,14.0,4.25
2018-07-01,PR,home_construction,4,500.29,11.0,5.0
2018-07-01,PR,housewares,28,7108.91,8.9,4.34
2018-07-01,PR,kitchen_dining_laundry_garden_furniture,2,1285.36,6.0,5.0
2018-07-01,PR,luggage_accessories,2,290.63,10.5,4.5
2018-07-01,PR,music,1,87.48,9.0,5.0
2018-07-01,PR,musical_instruments,3,1603.37,10.0,5.0
2018-07-01,PR,perfumery,15,2356.1,6.0,4.7
2018-07-01,PR,pet_shop,2,269.72,9.0,4.5
2018-07-01,PR,small_appliances,3,582.72,6.3,5.0
2018-07-01,PR,sports_leisure,27,5752.04,6.3,4.81
2018-07-01,PR,stationery,7,1244.13,7.7,4.71
2018-07-01,PR,telephony,9,581.13,7.8,4.23
2018-07-01,PR,toys,9,1302.15,6.4,4.11
2018-07-01,PR,watches_gifts,34,7018.88,10.8,4.2
